,Unnamed: 0,property_type,place_name,state_name,lat-lon,price,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_per_m2,expenses,state_code,place_code,property_type_code
6617,36034,apartment,Villa Crespo,Capital Federal,"-34.5950751,-58.4379602",174500.0,174500.0,86.0,79.0,2208.8607594936707,,0,17,1
6618,36035,apartment,Villa Crespo,Capital Federal,"-34.5976262,-58.4453888",1782000.0,99941.11,47.0,42.0,42428.57142857143,,0,17,1
6619,36036,apartment,Villa Crespo,Capital Federal,"-34.5976262,-58.4453888",3024000.0,169597.03,78.0,72.0,42000.0,,0,17,1
6620,36037,apartment,Villa Crespo,Capital Federal,"-34.5976262,-58.4453888",1998000.0,112055.18,47.0,42.0,47571.428571428565,,0,17,1
6621,36038,apartment,Villa Crespo,Capital Federal,"-34.5976262,-58.4453888",3078000.0,172625.55,79.0,65.0,47353.84615384616,,0,17,1
6622,36039,apartment,Villa Crespo,Capital Federal,"-34.5976262,-58.4453888",2710800.0,152031.63,78.0,72.0,37650.0,,0,17,1
6623,36040,apartment,Villa Crespo,Capital Federal,"-34.5976262,-58.4453888",2710800.0,152031.63,47.0,42.0,64542.857142857145,,0,17,1
6624,36041,apartment,San Telmo,Capital Federal,"-34.6197313,-58.3747515",73000.0,73000.0,40.0,33.0,2212.121212121212,,0,30,1
6625,36052,PH,Villa Crespo,Capital Federal,"-34.6010189,-58.4324979",340000.0,340000.0,159.0,159.0,2138.364779874214,,0,17,0
6626,36053,apartment,Palermo Hollywood,Capital Federal,,95500.0,95500.0,38.0,35.0,2728.5714285714284,,0,23,1
6627,36057,apartment,Caballito,Capital Federal,"-34.6262635,-58.4393777",140000.0,140000.0,53.0,50.0,2800.0,,0,9,1
6628,36059,PH,Barracas,Capital Federal,"-34.652529,-58.3816332",98000.0,98000.0,143.0,73.0,1342.4657534246574,,0,14,0
6629,36061,apartment,Caballito,Capital Federal,"-34.6079796873,-58.4473238423",135000.0,135000.0,53.0,50.0,2700.0,,0,9,1
6630,36066,apartment,Tribunales,Capital Federal,"-34.6018623,-58.385343",164000.0,164000.0,91.0,91.0,1802.1978021978025,,0,45,1
6631,36076,apartment,Belgrano,Capital Federal,"-34.5656655,-58.4578428",375000.0,375000.0,141.0,133.0,2819.5488721804522,,0,1,1
6632,36080,apartment,Belgrano,Capital Federal,"-34.5683233,-58.4578036",115000.0,115000.0,41.0,38.0,3026.315789473684,,0,1,1
6633,36084,apartment,Belgrano,Capital Federal,"-34.5668851,-58.4608981",240000.0,240000.0,74.0,65.0,3692.307692307693,,0,1,1
6634,36085,apartment,Palermo,Capital Federal,"-34.582287,-58.4115439",550000.0,550000.0,150.0,144.0,3819.444444444444,,0,3,1
6635,36092,apartment,Recoleta,Capital Federal,"-34.5903041,-58.3851584",1600000.0,1600000.0,334.0,310.0,5161.290322580645,,0,15,1
6636,36094,apartment,Barrio Norte,Capital Federal,"-34.6004495,-58.3998646",99500.0,99500.0,63.0,60.0,1658.333333333333,,0,22,1
6637,36104,PH,Paternal,Capital Federal,"-34.6020624,-58.4714239",138000.0,138000.0,68.0,54.0,2555.555555555556,,0,25,0
6638,36107,apartment,Almagro,Capital Federal,"-34.5981666,-58.4273965",94000.0,94000.0,32.0,30.0,3133.333333333333,,0,11,1
6639,36109,apartment,Palermo Chico,Capital Federal,"-34.5776044,-58.412539",236000.0,236000.0,59.0,59.0,4000.0,,0,41,1
6640,36110,apartment,Caballito,Capital Federal,"-34.6077313,-58.4511907",130000.0,130000.0,61.0,53.0,2452.830188679245,,0,9,1
6641,36138,apartment,Caballito,Capital Federal,"-34.608828,-58.43217",230000.0,230000.0,67.0,62.0,3709.677419354839,,0,9,1
6642,36164,house,Villa Devoto,Capital Federal,"-34.6141317,-58.5121252",169000.0,169000.0,120.0,,,,0,42,2
6643,36167,apartment,Centro / Microcentro,Capital Federal,"-34.5987652,-58.3761087",150000.0,150000.0,75.0,,,1700.0,0,43,1
6644,36174,store,Balvanera,Capital Federal,"-34.6105132,-58.411552",330000.0,330000.0,154.0,,,,0,8,3
6645,36271,apartment,Villa Crespo,Capital Federal,"-34.6035824,-58.4551799",90000.0,90000.0,37.0,,,,0,17,1
6646,36282,PH,Parque Chacabuco,Capital Federal,"-34.6396294892,-58.4262711221",95000.0,95000.0,151.0,67.0,1417.9104477611938,,0,48,0
6647,36373,apartment,Floresta,Capital Federal,"-34.6282465,-58.4844109",78000.0,78000.0,48.0,48.0,1625.0,,0,13,1
6648,36390,apartment,Villa Crespo,Capital Federal,"-34.6051872,-58.4567122",81500.0,81500.0,45.0,39.0,2089.74358974359,,0,17,1
6649,36391,apartment,Paternal,Capital Federal,"-34.6051872,-58.4567122",81500.0,81500.0,45.0,39.0,2089.74358974359,,0,25,1
6650,36392,apartment,Paternal,Capital Federal,"-34.6051872,-58.4567122",81500.0,81500.0,45.0,39.0,2089.74358974359,,0,25,1
6651,36393,PH,Abasto,Capital Federal,"-34.604606,-58.4146578",168000.0,168000.0,70.0,70.0,2400.0,,0,35,0
6652,36394,PH,Parque Centenario,Capital Federal,"-34.6062261,-58.4444285",155000.0,155000.0,65.0,65.0,2384.615384615385,,0,29,0
6653,36395,PH,Villa Crespo,Capital Federal,"-34.6062394,-58.4444296",155000.0,155000.0,60.0,60.0,2583.333333333333,,0,17,0
6654,36396,PH,Abasto,Capital Federal,"-34.604606,-58.4146578",167000.0,167000.0,70.0,70.0,2385.714285714286,,0,35,0
6655,36397,PH,Villa Crespo,Capital Federal,"-34.6062261,-58.4444285",155000.0,155000.0,65.0,65.0,2384.615384615385,,0,17,0
6656,36398,PH,Parque Centenario,Capital Federal,"-34.6062394,-58.4444296",155000.0,155000.0,60.0,60.0,2583.333333333333,,0,29,0
6657,36400,apartment,Caballito,Capital Federal,"-34.6246747,-58.4366133",225000.0,225000.0,94.0,86.0,2616.279069767442,,0,9,1
6658,36402,apartment,Recoleta,Capital Federal,"-34.5883284,-58.3899929",695000.0,695000.0,189.0,189.0,3677.248677248677,,0,15,1
6659,36403,house,Mataderos,Capital Federal,"-34.6525704,-58.496929",169000.0,169000.0,180.0,163.0,1036.8098159509202,,0,0,2
6660,36404,apartment,Barrio Norte,Capital Federal,"-34.5992056,-58.4135536",90500.0,90500.0,36.0,36.0,2513.8888888888887,,0,22,1
6661,36405,apartment,Puerto Madero,Capital Federal,"-34.6127881,-58.3622795",475000.0,475000.0,83.0,83.0,5722.891566265061,,0,7,1
6662,36406,apartment,Boca,Capital Federal,"-34.6330654,-58.3610983",128000.0,128000.0,82.0,74.0,1729.7297297297296,,0,32,1
6663,36407,apartment,Boca,Capital Federal,"-34.6374023,-58.3617335",48000.0,48000.0,80.0,80.0,600.0,,0,32,1
6664,36411,apartment,Puerto Madero,Capital Federal,"-34.6177194,-58.3620561",890000.0,890000.0,200.0,180.0,4944.444444444444,,0,7,1
6665,36412,apartment,Belgrano,Capital Federal,"-34.5620844,-58.4566864",119000.0,119000.0,36.0,35.0,3400.0,,0,1,1
6666,36428,apartment,Villa del Parque,Capital Federal,"-34.6053047171,-58.4968412804",94000.0,94000.0,41.0,34.0,2764.7058823529414,1000.0,0,37,1
6667,36430,PH,Monte Castro,Capital Federal,"-34.623894255,-58.501277319",140000.0,140000.0,68.0,63.0,2222.222222222222,,0,38,0
6668,36439,PH,Balvanera,Capital Federal,"-34.6188606417,-58.3959008405",150000.0,150000.0,78.0,63.0,2380.952380952381,,0,8,0
6669,36446,apartment,Caballito,Capital Federal,"-34.6194082,-58.4405655",71000.0,71000.0,30.0,26.0,2730.769230769231,1600.0,0,9,1
6670,36566,apartment,Balvanera,Capital Federal,"-34.6051224,-58.4046096",89500.0,89500.0,45.0,45.0,1988.888888888889,,0,8,1
6671,36572,apartment,Caballito,Capital Federal,"-34.6162159,-58.4318013",340000.0,340000.0,131.0,131.0,2595.4198473282445,,0,9,1
6672,36574,house,Capital Federal,Capital Federal,,517000.0,517000.0,781.0,270.0,1914.8148148148148,,0,12,2
6673,36577,apartment,Nuñez,Capital Federal,,165000.0,165000.0,84.0,62.0,2661.2903225806454,,0,10,1
6674,36584,apartment,Belgrano,Capital Federal,"-34.556330475,-58.4445902331",600000.0,600000.0,304.0,121.0,4958.677685950413,,0,1,1
6675,36586,house,Capital Federal,Capital Federal,,295000.0,295000.0,531.0,125.0,2360.0,,0,12,2
6676,36587,apartment,Puerto Madero,Capital Federal,"-34.6116526909,-58.3625717302",1300000.0,1300000.0,163.0,163.0,7975.460122699386,,0,7,1
6677,36597,apartment,Puerto Madero,Capital Federal,,250000.0,250000.0,55.0,55.0,4545.454545454545,,0,7,1
6678,36607,apartment,Retiro,Capital Federal,"-34.5973444969,-58.3728151158",160000.0,160000.0,70.0,70.0,2285.714285714286,,0,39,1
6679,36621,apartment,Almagro,Capital Federal,"-34.6032206,-58.4133795",145000.0,145000.0,65.0,45.0,3222.222222222222,1500.0,0,11,1
6680,36622,apartment,Flores,Capital Federal,,116000.0,116000.0,76.0,53.0,2188.6792452830186,1450.0,0,4,1
6681,36646,apartment,Caballito,Capital Federal,"-34.621481,-58.453146",220000.0,220000.0,70.0,67.0,3283.582089552239,,0,9,1
6682,36681,apartment,Nuñez,Capital Federal,"-34.5404089,-58.4716254",138500.0,138500.0,50.0,46.0,3010.8695652173915,1600.0,0,10,1
6683,36682,apartment,Villa Urquiza,Capital Federal,"-34.5730394,-58.4861041",95000.0,95000.0,37.0,34.0,2794.1176470588234,,0,21,1
6684,36683,apartment,Palermo Soho,Capital Federal,,149000.0,149000.0,71.0,66.0,2257.575757575757,3200.0,0,2,1
6685,36689,PH,Colegiales,Capital Federal,"-34.5870524,-58.4471377",240000.0,240000.0,165.0,118.0,2033.8983050847453,,0,20,0
6686,36690,PH,Villa Urquiza,Capital Federal,"-34.5827678,-58.4661368",240000.0,240000.0,165.0,118.0,2033.8983050847453,,0,21,0
6687,36691,apartment,Chacarita,Capital Federal,"-34.584601,-58.4544867",160000.0,160000.0,77.0,70.0,2285.714285714286,2470.0,0,18,1
6688,36700,apartment,Flores,Capital Federal,"-34.6112069131,-58.4566404619",79000.0,79000.0,35.0,31.0,2548.387096774193,1500.0,0,4,1
6689,36701,apartment,San Cristobal,Capital Federal,"-34.6173549764,-58.3975054052",117000.0,117000.0,57.0,45.0,2600.0,,0,34,1
6690,36702,apartment,Caballito,Capital Federal,"-34.6273903,-58.4466759",320000.0,320000.0,182.0,125.0,2560.0,3000.0,0,9,1
6691,36703,apartment,Flores,Capital Federal,"-34.6322903,-58.4648439",122000.0,122000.0,62.0,62.0,1967.7419354838707,2000.0,0,4,1
6692,36704,apartment,Recoleta,Capital Federal,"-34.5946347,-58.4127057",168948.0,168948.0,47.0,44.0,3839.727272727273,,0,15,1
6693,36705,apartment,Recoleta,Capital Federal,"-34.5946347,-58.4127057",158011.0,158011.0,45.0,41.0,3853.9268292682927,,0,15,1
6694,36706,apartment,Recoleta,Capital Federal,"-34.5946347,-58.4127057",124511.0,124511.0,36.0,33.0,3773.060606060606,,0,15,1
6695,36708,apartment,Flores,Capital Federal,"-34.6282435,-58.465569",166900.0,166900.0,96.0,88.0,1896.590909090909,2700.0,0,4,1
6696,36709,apartment,Caballito,Capital Federal,"-34.6206902,-58.4447681",195000.0,195000.0,92.0,92.0,2119.5652173913045,3200.0,0,9,1
6697,36710,apartment,San Cristobal,Capital Federal,"-34.6128893,-58.4109068",138000.0,138000.0,78.0,75.0,1840.0,2500.0,0,34,1
6698,36711,house,Villa Crespo,Capital Federal,"-34.5951764,-58.4406354",480000.0,480000.0,300.0,180.0,2666.6666666666665,,0,17,2
6699,36712,apartment,San Cristobal,Capital Federal,"-34.6264023,-58.3925719",85000.0,85000.0,59.0,59.0,1440.677966101695,,0,34,1
6700,36713,apartment,Congreso,Capital Federal,"-34.6116632,-58.4014774",65000.0,65000.0,30.0,30.0,2166.6666666666665,1800.0,0,16,1
6701,36715,apartment,Palermo,Capital Federal,"-34.5962503,-58.4170233",173000.0,173000.0,70.0,58.0,2982.758620689656,2092.0,0,3,1
6702,36719,apartment,Palermo,Capital Federal,"-34.5756107,-58.4070085",240000.0,240000.0,74.0,50.0,4800.0,,0,3,1
6703,36720,apartment,Belgrano,Capital Federal,"-34.5633407,-58.4597341",110000.0,110000.0,44.0,40.0,2750.0,2000.0,0,1,1
6704,36721,apartment,Belgrano,Capital Federal,"-34.5656288,-58.4699264",135000.0,135000.0,58.0,,,2800.0,0,1,1
6705,36722,apartment,Belgrano,Capital Federal,"-34.5730547,-58.4417087",228000.0,228000.0,77.0,65.0,3507.6923076923076,2500.0,0,1,1
6706,36723,house,Belgrano,Capital Federal,"-34.5691102,-58.4574832",980000.0,980000.0,671.0,363.0,2699.724517906336,,0,1,2
6707,36724,apartment,Palermo,Capital Federal,"-34.5826804,-58.4346476",350000.0,350000.0,111.0,81.0,4320.987654320988,2200.0,0,3,1
6708,36725,apartment,Palermo Hollywood,Capital Federal,"-34.5826804,-58.4346476",350000.0,350000.0,111.0,81.0,4320.987654320988,2200.0,0,23,1
6709,36726,apartment,Villa Crespo,Capital Federal,"-34.5921303,-58.4391044",160000.0,160000.0,85.0,80.0,2000.0,1300.0,0,17,1
6710,36727,apartment,Palermo,Capital Federal,"-34.5921303,-58.4391044",160000.0,160000.0,85.0,80.0,2000.0,1300.0,0,3,1
6711,36735,apartment,Puerto Madero,Capital Federal,"-34.6179809,-58.3628385",1230000.0,1230000.0,185.0,147.0,8367.346938775509,,0,7,1
6712,36779,store,Centro / Microcentro,Capital Federal,"-34.6000813133,-58.3775894307",420000.0,420000.0,200.0,200.0,2100.0,,0,43,3
6713,36786,apartment,Villa Urquiza,Capital Federal,"-34.5732037,-58.4801359",210299.0,210299.0,71.0,49.0,4291.816326530612,,0,21,1
6714,36788,house,Parque Patricios,Capital Federal,"-34.6386156225,-58.4135727883",300000.0,300000.0,200.0,120.0,2500.0,,0,52,2
6715,36789,house,Constitución,Capital Federal,"-34.6386156225,-58.4135727883",300000.0,300000.0,200.0,120.0,2500.0,,0,19,2
6716,36792,house,Liniers,Capital Federal,"-34.642754,-58.5112386",550000.0,550000.0,480.0,300.0,1833.333333333333,,0,44,2
6717,36808,apartment,Constitución,Capital Federal,,48000.0,48000.0,0.0,,,,0,19,1
6718,36809,apartment,Caballito,Capital Federal,"-34.6173479,-58.4494037",68500.0,68500.0,0.0,,,,0,9,1
6719,36810,house,Caballito,Capital Federal,"-34.6128967,-58.4480529",390000.0,390000.0,190.0,142.0,2746.478873239437,,0,9,2
6720,36821,apartment,San Nicolás,Capital Federal,"-34.6045547,-58.3802473",356000.0,356000.0,162.0,162.0,2197.5308641975307,,0,47,1
6721,36837,apartment,Palermo Soho,Capital Federal,,160000.0,160000.0,45.0,40.0,4000.0,,0,2,1
6722,36851,apartment,Floresta,Capital Federal,"-34.6238335,-58.4885379",179000.0,179000.0,79.0,79.0,2265.8227848101264,,0,13,1
6723,36869,apartment,Caballito,Capital Federal,"-34.6116048,-58.4551618",169000.0,169000.0,60.0,57.0,2964.9122807017548,,0,9,1
6724,36876,apartment,Belgrano,Capital Federal,"-34.5684749783,-58.4439821818",204000.0,204000.0,67.0,53.0,3849.0566037735853,,0,1,1
6725,36877,apartment,Palermo,Capital Federal,"-34.5809281,-58.4404321",102500.0,102500.0,30.0,30.0,3416.666666666666,,0,3,1
6726,36878,apartment,San Telmo,Capital Federal,"-34.6146767241,-58.3789411847",187000.0,187000.0,85.0,59.0,3169.4915254237294,,0,30,1
6727,36884,house,Capital Federal,Capital Federal,,390000.0,390000.0,500.0,235.0,1659.5744680851064,,0,12,2
6728,36885,apartment,Capital Federal,Capital Federal,,190000.0,190000.0,75.0,60.0,3166.666666666666,,0,12,1
6729,36888,apartment,Palermo,Capital Federal,,250000.0,250000.0,13.0,79.0,3164.556962025317,,0,3,1
6730,36901,house,Capital Federal,Capital Federal,,640000.0,640000.0,977.0,468.0,1367.5213675213674,,0,12,2
6731,36905,apartment,Capital Federal,Capital Federal,,245000.0,245000.0,83.0,76.0,3223.684210526316,,0,12,1
6732,36906,house,Capital Federal,Capital Federal,,610000.0,610000.0,1142.0,317.0,1924.2902208201886,,0,12,2
6733,36933,house,Parque Chacabuco,Capital Federal,"-34.6319984,-58.4348076",900000.0,900000.0,500.0,450.0,2000.0,,0,48,2
6734,36937,apartment,Once,Capital Federal,"-34.6063619,-58.4035237",500000.0,500000.0,368.0,275.0,1818.1818181818185,,0,46,1
6735,36938,store,Palermo,Capital Federal,"-34.5711496,-58.4232966",450000.0,450000.0,300.0,300.0,1500.0,,0,3,3
6736,36939,apartment,Villa Crespo,Capital Federal,"-34.5976786,-58.4430195",85000.0,85000.0,29.0,29.0,2931.0344827586205,,0,17,1
6737,36945,apartment,Barrio Norte,Capital Federal,"-34.5973306,-58.4005689",95000.0,95000.0,35.0,35.0,2714.285714285714,,0,22,1
6738,36948,apartment,Barracas,Capital Federal,"-34.641094,-58.3773949",290000.0,290000.0,149.0,149.0,1946.3087248322147,,0,14,1
6739,36952,apartment,Recoleta,Capital Federal,"-34.5872469,-58.4029724",96000.0,96000.0,23.0,23.0,4173.913043478261,,0,15,1
6740,36953,apartment,Villa Crespo,Capital Federal,"-34.5974666427,-58.4491563942",128000.0,128000.0,56.0,48.0,2666.6666666666665,,0,17,1
6741,36956,apartment,Parque Chacabuco,Capital Federal,"-34.6346037234,-58.4470532831",125000.0,125000.0,68.0,68.0,1838.235294117647,,0,48,1
6742,36966,apartment,Liniers,Capital Federal,"-34.6554738164,-58.5236600804",123000.0,123000.0,58.0,43.0,2860.465116279069,,0,44,1
6743,36968,house,Flores,Capital Federal,"-34.6374837,-58.4601452",198000.0,198000.0,145.0,90.0,2200.0,,0,4,2
6744,36969,apartment,Barracas,Capital Federal,"-34.641094,-58.3773949",450000.0,450000.0,220.0,220.0,2045.4545454545453,,0,14,1
6745,36971,apartment,Palermo,Capital Federal,"-34.57826,-58.4088853",790000.0,790000.0,282.0,238.0,3319.3277310924373,,0,3,1
6746,36974,apartment,Palermo,Capital Federal,"-34.5898948,-58.4183366",145000.0,145000.0,54.0,45.0,3222.222222222222,,0,3,1
6747,36975,apartment,Almagro,Capital Federal,"-34.6139280404,-58.4185576884",182000.0,182000.0,85.0,74.0,2459.45945945946,,0,11,1
6748,36977,apartment,Villa Soldati,Capital Federal,"-34.6654885,-58.4388808",69000.0,69000.0,88.0,88.0,784.0909090909091,,0,59,1
6749,36978,apartment,Palermo,Capital Federal,"-34.5792865,-58.42901",170000.0,170000.0,60.0,60.0,2833.333333333333,,0,3,1
6750,36979,apartment,Villa Lugano,Capital Federal,"-34.670624,-58.4801284",69000.0,69000.0,88.0,88.0,784.0909090909091,,0,54,1
6751,36980,apartment,Villa Lugano,Capital Federal,"-34.670624,-58.4801284",69000.0,69000.0,88.0,88.0,784.0909090909091,,0,54,1
6752,36981,apartment,Villa Soldati,Capital Federal,"-34.6654885,-58.4388808",69000.0,69000.0,88.0,88.0,784.0909090909091,,0,59,1
6753,36983,apartment,Belgrano,Capital Federal,"-34.5605259,-58.444572",115000.0,115000.0,44.0,44.0,2613.6363636363635,,0,1,1
6754,36986,apartment,Palermo,Capital Federal,"-34.5767911,-58.4235691",115000.0,115000.0,40.0,40.0,2875.0,,0,3,1
6755,36987,apartment,Flores,Capital Federal,"-34.6460844,-58.4572148",65000.0,65000.0,64.0,61.0,1065.5737704918033,,0,4,1
6756,36989,apartment,Parque Patricios,Capital Federal,"-34.6312357,-58.4051404",99000.0,99000.0,59.0,56.0,1767.857142857143,,0,52,1
6757,36991,apartment,Belgrano,Capital Federal,"-34.5614866,-58.467082",97500.0,97500.0,34.0,34.0,2867.6470588235293,,0,1,1
6758,36994,PH,Floresta,Capital Federal,"-34.6292453,-58.4915647",149000.0,149000.0,142.0,66.0,2257.575757575757,,0,13,0
6759,36998,apartment,Chacarita,Capital Federal,"-34.58551,-58.453844",87000.0,87000.0,37.0,37.0,2351.351351351351,,0,18,1
6760,36999,apartment,Liniers,Capital Federal,"-34.5998639,-58.5231053",108000.0,108000.0,55.0,55.0,1963.6363636363642,,0,44,1
6761,37000,PH,Recoleta,Capital Federal,"-34.5895459,-58.3973636",165000.0,165000.0,70.0,70.0,2357.142857142857,,0,15,0
6762,37001,PH,Monte Castro,Capital Federal,"-34.620674,-58.5058262",120000.0,120000.0,61.0,50.0,2400.0,,0,38,0
6763,37002,apartment,Belgrano,Capital Federal,"-34.5620844,-58.4566864",255000.0,255000.0,84.0,75.0,3400.0,,0,1,1
6764,37003,apartment,Liniers,Capital Federal,"-34.6554738164,-58.5236600804",150000.0,150000.0,72.0,46.0,3260.8695652173915,,0,44,1
6765,37006,apartment,Liniers,Capital Federal,"-34.6554738164,-58.5236600804",190000.0,190000.0,86.0,64.0,2968.75,,0,44,1
6766,37010,apartment,Liniers,Capital Federal,"-34.6554738164,-58.5236600804",190000.0,190000.0,86.0,64.0,2968.75,,0,44,1
6767,37013,house,Villa General Mitre,Capital Federal,"-34.6108538,-58.4715637",280000.0,280000.0,540.0,540.0,518.5185185185185,,0,56,2
6768,37015,apartment,Belgrano,Capital Federal,"-34.5620844,-58.4566864",163000.0,163000.0,56.0,53.0,3075.4716981132074,,0,1,1
6769,37018,apartment,Belgrano,Capital Federal,"-34.5620844,-58.4566864",187000.0,187000.0,56.0,53.0,3528.301886792453,,0,1,1
6770,37032,store,Villa Ortuzar,Capital Federal,"-34.5869355,-58.4707889",380000.0,380000.0,388.0,388.0,979.3814432989693,,0,57,3
6771,37039,PH,Caballito,Capital Federal,"-34.6171015,-58.437129",83500.0,83500.0,23.0,,,,0,9,0
6772,37113,apartment,Boca,Capital Federal,"-34.637272,-58.363932",72000.0,72000.0,65.0,58.0,1241.3793103448277,,0,32,1
6773,37114,apartment,Boca,Capital Federal,"-34.63718,-58.36401",77000.0,77000.0,65.0,58.0,1327.5862068965514,,0,32,1
6774,37116,apartment,Flores,Capital Federal,"-34.626988,-58.454875",510000.0,510000.0,239.0,210.0,2428.5714285714284,,0,4,1
6775,37117,apartment,Recoleta,Capital Federal,"-34.595678,-58.414468",305000.0,305000.0,67.0,64.0,4765625.0,,0,15,1
6776,37121,apartment,Floresta,Capital Federal,"-34.6298185562,-58.4857016474",75000.0,75000.0,50.0,45.0,1666.666666666667,,0,13,1
6777,37124,apartment,Palermo,Capital Federal,"-34.5775301824,-58.4335134418",112000.0,112000.0,40.0,35.0,3200.0,1050.0,0,3,1
6778,37137,apartment,Liniers,Capital Federal,"-34.6378044,-58.5252419",85000.0,85000.0,65.0,65.0,1307.6923076923074,1200.0,0,44,1
6779,37139,apartment,Villa del Parque,Capital Federal,"-34.6021341376,-58.4893054074",95000.0,95000.0,37.0,37.0,2567.5675675675675,800.0,0,37,1
6780,37142,apartment,Mataderos,Capital Federal,"-34.6508756,-58.505925",85000.0,85000.0,83.0,35.0,2428.5714285714284,,0,0,1
6781,37144,apartment,Almagro,Capital Federal,"-34.6076418,-58.417581",115000.0,115000.0,51.0,51.0,2254.901960784314,1400.0,0,11,1
6782,37149,apartment,Mataderos,Capital Federal,"-34.6508756,-58.505925",88000.0,88000.0,120.0,40.0,2200.0,,0,0,1
6783,37155,apartment,Barrio Norte,Capital Federal,"-34.5908671,-58.406345",346000.0,346000.0,121.0,118.0,2932.2033898305085,6800.0,0,22,1
