property_type,place_name,state_name,lat-lon,price,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_per_m2,expenses
apartment,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",109000.0,109000.0,40.0,32.0,3406.25,
apartment,Barrio Norte,Capital Federal,"-34.5941493489,-58.4123538264",165000.0,165000.0,51.0,48.0,3437.5,2800.0
apartment,Belgrano,Capital Federal,,6881972.0,385966.29,89.0,68.0,101205.47058823527,
apartment,Villa Luro,Capital Federal,"-34.6433044644,-58.5037927528",230000.0,230000.0,158.0,83.0,2771.0843373493976,
apartment,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",119000.0,119000.0,43.0,35.0,3400.0,
apartment,Villa del Parque,Capital Federal,"-34.6100365591,-58.4787117644",95000.0,95000.0,53.0,47.0,2021.276595744681,
apartment,Liniers,Capital Federal,,280000.0,280000.0,280.0,230.0,1217.391304347826,1.0
apartment,Villa Luro,Capital Federal,"-34.6433044644,-58.5037927528",265000.0,265000.0,158.0,91.0,2912.087912087912,
apartment,Belgrano,Capital Federal,,7088431.0,397545.27,89.0,68.0,104241.63235294117,
apartment,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",111000.0,111000.0,40.0,32.0,3468.75,
apartment,Flores,Capital Federal,"-34.6268194156,-58.46037957",239000.0,239000.0,140.0,120.0,1991.666666666667,6700.0
apartment,Villa Urquiza,Capital Federal,"-34.585180512,-58.4771110004",140000.0,140000.0,51.0,46.0,3043.478260869565,1500.0
apartment,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",124000.0,124000.0,43.0,35.0,3542.857142857143,
apartment,Belgrano,Capital Federal,,7301084.0,409471.63,89.0,68.0,107368.88235294117,
apartment,Villa Luro,Capital Federal,"-34.6433044644,-58.5037927528",106000.0,106000.0,49.0,46.0,2304.3478260869565,
apartment,Colegiales,Capital Federal,"-34.5807316308,-58.4647644236",144000.0,144000.0,64.0,64.0,2250.0,1200.0
apartment,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",116000.0,116000.0,40.0,32.0,3625.0,
apartment,Almagro,Capital Federal,,130000.0,130000.0,50.0,41.0,3170.731707317073,
apartment,Belgrano,Capital Federal,"-34.5585788,-58.4460492",7129609.0,399854.68,88.0,70.0,101851.55714285713,
apartment,Villa del Parque,Capital Federal,"-34.6006064793,-58.4957259354",120000.0,120000.0,58.0,46.0,2608.695652173913,1000.0
apartment,Recoleta,Capital Federal,,500000.0,500000.0,109.0,109.0,4587.155963302752,5500.0
apartment,Villa Urquiza,Capital Federal,"-34.5723413353,-58.484329891",142000.0,142000.0,48.0,40.0,3550.0,2000.0
apartment,Villa Luro,Capital Federal,"-34.6433044644,-58.5037927528",116000.0,116000.0,58.0,44.0,2636.3636363636365,
apartment,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",237000.0,237000.0,81.0,49.0,4836.734693877551,
apartment,Almagro,Capital Federal,,152000.0,152000.0,55.0,52.0,2923.0769230769233,
PH,Villa Crespo,Capital Federal,"-34.5916487764,-58.4384498598",159000.0,159000.0,76.0,74.0,2148.6486486486488,
apartment,Recoleta,Capital Federal,,475000.0,475000.0,105.0,105.0,4523.809523809524,9000.0
apartment,Palermo,Capital Federal,,218000.0,218000.0,74.0,74.0,2945.945945945946,2951.0
apartment,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",124000.0,124000.0,43.0,35.0,3542.857142857143,
apartment,Caballito,Capital Federal,"-34.6137626685,-58.4260205794",199000.0,199000.0,116.0,100.0,1990.0,3000.0
apartment,Liniers,Capital Federal,,105000.0,105000.0,75.0,45.0,2333.333333333333,1500.0
apartment,Colegiales,Capital Federal,"-34.579606031,-58.4483653826",132000.0,132000.0,50.0,46.0,2869.5652173913045,
PH,Palermo,Capital Federal,"-34.5916487764,-58.4384498598",159000.0,159000.0,76.0,74.0,2148.6486486486488,
apartment,San Telmo,Capital Federal,"-34.6111346932,-58.3705627021",112000.0,112000.0,39.0,33.0,3393.939393939394,
apartment,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",116000.0,116000.0,40.0,32.0,3625.0,
apartment,Palermo,Capital Federal,"-34.5916487764,-58.4384498598",159000.0,159000.0,76.0,74.0,2148.6486486486488,
apartment,Mataderos,Capital Federal,,75000.0,75000.0,41.0,38.0,1973.6842105263158,
PH,Villa Devoto,Capital Federal,"-34.5961576145,-58.5034185356",450000.0,450000.0,270.0,230.0,1956.521739130435,
apartment,Villa Crespo,Capital Federal,"-34.5916487764,-58.4384498598",159000.0,159000.0,76.0,74.0,2148.6486486486488,
apartment,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",126000.0,126000.0,43.0,35.0,3600.0,
apartment,Villa Lugano,Capital Federal,"-34.6784946475,-58.4521358226",125000.0,125000.0,114.0,106.0,1179.245283018868,1100.0
apartment,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",118000.0,118000.0,40.0,32.0,3687.5,
apartment,San Telmo,Capital Federal,"-34.6111346932,-58.3705627021",111000.0,111000.0,39.0,33.0,3363.6363636363635,
apartment,Caballito,Capital Federal,"-34.6283415035,-58.4355242757",173500.0,173500.0,77.0,68.0,2551.4705882352937,3000.0
PH,Villa Urquiza,Capital Federal,"-34.5796461195,-58.4771450014",290000.0,290000.0,180.0,130.0,2230.769230769231,
apartment,Capital Federal,Capital Federal,"-34.6081925827,-58.4637142203",145000.0,145000.0,82.0,73.0,1986.3013698630136,1500.0
apartment,San Telmo,Capital Federal,"-34.6111346932,-58.3705627021",151000.0,151000.0,48.0,37.0,4081.081081081081,
store,Palermo Hollywood,Capital Federal,"-34.5795688427,-58.4331024375",160000.0,160000.0,36.0,36.0,4444.444444444444,
apartment,Villa Ortuzar,Capital Federal,"-34.5807316308,-58.4647644236",144000.0,144000.0,64.0,64.0,2250.0,1200.0
apartment,Flores,Capital Federal,,270000.0,270000.0,168.0,142.0,1901.4084507042248,4600.0
apartment,San Telmo,Capital Federal,"-34.6111346932,-58.3705627021",100000.0,100000.0,40.0,28.0,3571.4285714285716,
store,Recoleta,Capital Federal,"-34.5879285237,-58.4021761337",720000.0,720000.0,153.0,,,
apartment,Liniers,Capital Federal,,110000.0,110000.0,54.0,48.0,2291.6666666666665,
apartment,Villa del Parque,Capital Federal,"-34.6021203969,-58.4857103518",167000.0,167000.0,131.0,70.0,2385.714285714286,2200.0
apartment,Saavedra,Capital Federal,"-34.5466874258,-58.4777786099",119800.0,119800.0,53.0,47.0,2548.9361702127662,950.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",200162.0,200162.0,64.0,,,
apartment,Flores,Capital Federal,"-34.6194811144,-58.4682706718",90000.0,90000.0,45.0,42.0,2142.8571428571427,1400.0
apartment,Flores,Capital Federal,"-34.6245702728,-58.4616717699",165000.0,165000.0,100.0,94.0,1755.3191489361704,700.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",249639.0,249639.0,78.0,,,
apartment,Chacarita,Capital Federal,"-34.5907407691,-58.4487541204",110000.0,110000.0,30.0,28.0,3928.571428571429,1600.0
apartment,Villa del Parque,Capital Federal,"-34.5994552108,-58.4881006473",169000.0,169000.0,68.0,62.0,2725.8064516129034,3300.0
apartment,Liniers,Capital Federal,,89000.0,89000.0,45.0,37.0,2405.405405405405,
apartment,Chacarita,Capital Federal,"-34.5907407691,-58.4487541204",110000.0,110000.0,30.0,28.0,3928.571428571429,1600.0
apartment,Almagro,Capital Federal,"-34.61774019,-58.4214390154",89500.0,89500.0,54.0,47.0,1904.2553191489358,940.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",203164.0,203164.0,64.0,,,
apartment,Liniers,Capital Federal,"-34.6400854847,-58.5223330493",72000.0,72000.0,40.0,34.0,2117.6470588235293,420.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",175236.0,175236.0,51.0,,,
apartment,Villa Urquiza,Capital Federal,"-34.5700447538,-58.4865446212",209000.0,209000.0,63.0,57.0,3666.666666666666,2200.0
PH,Liniers,Capital Federal,"-34.6453731797,-58.5147608681",91000.0,91000.0,74.0,60.0,1516.666666666667,
house,Villa Luro,Capital Federal,"-34.6299357735,-58.5080264182",279800.0,279800.0,375.0,159.0,1759.748427672956,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",344547.0,344547.0,102.0,,,
house,Coghlan,Capital Federal,"-34.5625852254,-58.4711979313",610000.0,610000.0,250.0,550.0,1109.090909090909,
apartment,Villa Luro,Capital Federal,"-34.6433044644,-58.5037927528",190000.0,190000.0,97.0,67.0,2835.8208955223877,
apartment,Caballito,Capital Federal,"-34.6065409068,-58.4400222732",110000.0,110000.0,42.0,38.0,2894.7368421052643,500.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",157238.0,157238.0,46.0,35.0,4492.5142857142855,
apartment,Villa del Parque,Capital Federal,"-34.6007400941,-58.4904036474",190000.0,190000.0,89.0,75.0,2533.333333333333,2400.0
apartment,Coghlan,Capital Federal,"-34.5661976832,-58.4750030537",119000.0,119000.0,65.0,55.0,2163.6363636363635,800.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",296514.0,296514.0,87.0,,,
apartment,Belgrano,Capital Federal,,478870.0,478870.0,130.0,118.0,4058.2203389830506,
apartment,Paternal,Capital Federal,"-34.6062719178,-58.4519392193",110000.0,110000.0,46.0,42.0,2619.0476190476197,400.0
apartment,Villa Luro,Capital Federal,"-34.6433044644,-58.5037927528",193000.0,193000.0,97.0,67.0,2880.597014925373,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",143526.0,143526.0,41.0,35.0,4100.742857142857,
store,Recoleta,Capital Federal,,1800000.0,1800000.0,699.0,699.0,2575.107296137339,
apartment,Recoleta,Capital Federal,"-34.5997044542,-58.3926758208",365000.0,365000.0,174.0,170.0,2147.0588235294117,2200.0
PH,Coghlan,Capital Federal,,319000.0,319000.0,280.0,160.0,1993.75,
apartment,Villa Luro,Capital Federal,"-34.6433044644,-58.5037927528",175000.0,175000.0,97.0,67.0,2611.9402985074626,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",143526.0,143526.0,41.0,,,
apartment,Belgrano,Capital Federal,,221148.0,221148.0,58.0,49.0,4513.224489795918,
apartment,Palermo,Capital Federal,"-34.5747353546,-58.4314565357",165000.0,165000.0,71.0,65.0,2538.4615384615386,2200.0
apartment,Villa del Parque,Capital Federal,"-34.6005090567,-58.493750394",215000.0,215000.0,112.0,112.0,1919.642857142857,2900.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",304742.0,304742.0,89.0,,,
apartment,Belgrano,Capital Federal,,224220.0,224220.0,58.0,49.0,4575.918367346939,
apartment,San Telmo,Capital Federal,,115000.0,115000.0,61.0,48.0,2395.833333333333,2200.0
apartment,Capital Federal,Capital Federal,"-34.6448912529,-58.4903284036",90000.0,90000.0,70.0,,,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",305060.0,305060.0,87.0,,,
apartment,Palermo,Capital Federal,,520000.0,520000.0,93.0,,,10000.0
apartment,Barracas,Capital Federal,,170000.0,170000.0,67.0,60.0,2833.333333333333,2000.0
apartment,Capital Federal,Capital Federal,"-34.6448912529,-58.4903284036",92500.0,92500.0,58.0,55.0,1681.8181818181818,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",141704.0,141704.0,41.0,,,
apartment,Almagro,Capital Federal,,125000.0,125000.0,43.0,41.0,3048.780487804879,
apartment,Almagro,Capital Federal,,125000.0,125000.0,70.0,70.0,1785.7142857142858,1800.0
apartment,Capital Federal,Capital Federal,"-34.6448912529,-58.4903284036",55500.0,55500.0,35.0,,,
apartment,Belgrano,Capital Federal,,677805.0,677805.0,226.0,138.0,4911.630434782609,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",145587.0,145587.0,41.0,,,
apartment,Almagro,Capital Federal,,125000.0,125000.0,43.0,41.0,3048.780487804879,
apartment,Recoleta,Capital Federal,"-34.5875943124,-58.4091829302",930000.0,930000.0,240.0,220.0,4227.272727272727,
apartment,Capital Federal,Capital Federal,"-34.6448912529,-58.4903284036",94500.0,94500.0,58.0,55.0,1718.1818181818182,
apartment,Belgrano,Capital Federal,,198072.0,198072.0,52.0,45.0,4401.6,
apartment,Villa Crespo,Capital Federal,"-34.5945966369,-58.4420458576",95000.0,95000.0,32.0,29.0,3275.8620689655168,2200.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",313526.0,313526.0,89.0,,,
store,Puerto Madero,Capital Federal,,1100000.0,1100000.0,140.0,140.0,7857.142857142857,
apartment,Almagro,Capital Federal,,340000.0,340000.0,99.0,94.0,3617.0212765957453,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",313526.0,313526.0,89.0,,,
apartment,Belgrano,Capital Federal,,200823.0,200823.0,52.0,45.0,4462.733333333334,
apartment,Almagro,Capital Federal,,125000.0,125000.0,43.0,41.0,3048.780487804879,
apartment,Capital Federal,Capital Federal,"-34.6448912529,-58.4903284036",100000.0,100000.0,90.0,34.0,2941.1764705882347,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",453271.0,453271.0,129.0,,,
apartment,Belgrano,Capital Federal,,169000.0,169000.0,51.0,48.0,3520.833333333333,2400.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",600746.0,600746.0,171.0,,,
apartment,Congreso,Capital Federal,,78000.0,78000.0,50.0,40.0,1950.0,1687.0
apartment,Barrio Norte,Capital Federal,,820000.0,820000.0,274.0,274.0,2992.7007299270067,12000.0
apartment,Capital Federal,Capital Federal,"-34.6448912529,-58.4903284036",107000.0,107000.0,90.0,35.0,3057.142857142857,
house,Villa Crespo,Capital Federal,,650000.0,650000.0,565.0,495.0,1313.1313131313134,
apartment,Liniers,Capital Federal,,170000.0,170000.0,102.0,62.0,2741.935483870968,300.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",410004.0,410004.0,113.0,,,
apartment,Capital Federal,Capital Federal,,59640.0,59640.0,35.0,31.0,1923.8709677419354,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",355140.0,355140.0,98.0,,,
apartment,Capital Federal,Capital Federal,"-34.6448912529,-58.4903284036",53500.0,53500.0,35.0,,,
apartment,Capital Federal,Capital Federal,,57634.0,57634.0,35.0,31.0,1859.161290322581,
PH,Palermo Viejo,Capital Federal,"-34.5968243179,-58.4141311487",179000.0,179000.0,120.0,100.0,1790.0,
apartment,Villa Luro,Capital Federal,,800000.0,800000.0,71.0,47.0,17021.27659574468,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",559044.0,559044.0,155.0,,,
apartment,Caballito,Capital Federal,"-34.6177317075,-58.4606090787",95000.0,95000.0,50.0,46.0,2065.217391304348,
apartment,Belgrano,Capital Federal,,498000.0,498000.0,176.0,158.0,3151.8987341772154,8510.0
apartment,Barrio Norte,Capital Federal,"-34.5985714283,-58.3897651029",88000.0,88000.0,31.0,24.0,3666.666666666666,1077.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",415698.0,415698.0,113.0,,,
apartment,Floresta,Capital Federal,"-34.6363642844,-58.4700296237",120000.0,120000.0,45.0,41.0,2926.829268292683,
apartment,Recoleta,Capital Federal,,1550000.0,1550000.0,310.0,310.0,5000.0,6000.0
apartment,Palermo,Capital Federal,,143000.0,143000.0,45.0,43.0,3325.5813953488373,2645.0
store,Capital Federal,Capital Federal,"-34.5985825965,-58.3725909616",90000.0,90000.0,45.0,45.0,2000.0,
PH,Mataderos,Capital Federal,"-34.6555354397,-58.4946311411",80000.0,80000.0,63.0,,,
apartment,Belgrano,Capital Federal,"-34.5637859781,-58.4620139365",239000.0,239000.0,94.0,88.0,2715.909090909091,2000.0
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",360072.0,360072.0,98.0,,,
apartment,Palermo,Capital Federal,"-34.5927957722,-58.4096831314",275000.0,275000.0,113.0,108.0,2546.296296296296,3900.0
apartment,Liniers,Capital Federal,,88000.0,88000.0,45.0,37.0,2378.378378378379,
apartment,Mataderos,Capital Federal,"-34.6448912529,-58.4903284036",92500.0,92500.0,58.0,55.0,1681.8181818181818,
PH,Liniers,Capital Federal,,57500.0,57500.0,25.0,25.0,2300.0,
apartment,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",415808.0,415808.0,113.0,,,
store,Balvanera,Capital Federal,"-34.6114711274,-58.4101985714",780000.0,780000.0,800.0,800.0,975.0,
apartment,Villa Crespo,Capital Federal,,209600.0,209600.0,62.0,59.0,3552.542372881356,
apartment,Mataderos,Capital Federal,"-34.6448912529,-58.4903284036",53400.0,53400.0,35.0,,,
apartment,Liniers,Capital Federal,,120000.0,120000.0,54.0,48.0,2500.0,
apartment,Saavedra,Capital Federal,,100000.0,100000.0,39.0,34.0,2941.1764705882347,1187.0
apartment,Saavedra,Capital Federal,"-34.5571568135,-58.4860618795",125000.0,125000.0,72.0,35.0,3571.4285714285716,
apartment,Paternal,Capital Federal,"-34.6062719178,-58.4519392193",158000.0,158000.0,70.0,63.0,2507.936507936508,1000.0
apartment,Mataderos,Capital Federal,"-34.6448912529,-58.4903284036",100000.0,100000.0,90.0,34.0,2941.1764705882347,
store,Palermo,Capital Federal,"-34.5891024184,-58.4380556617",480000.0,480000.0,92.0,,,
apartment,Villa Luro,Capital Federal,,130000.0,130000.0,55.0,48.0,2708.333333333333,
apartment,Saavedra,Capital Federal,,123000.0,123000.0,66.0,37.0,3324.3243243243237,2554.0
apartment,Villa Ortuzar,Capital Federal,"-34.5900462014,-58.4741717259",82000.0,82000.0,47.0,47.0,1744.6808510638296,700.0
apartment,Liniers,Capital Federal,,100000.0,100000.0,53.0,48.0,2083.333333333333,
apartment,Mataderos,Capital Federal,"-34.6448912529,-58.4903284036",107000.0,107000.0,90.0,35.0,3057.142857142857,
store,Belgrano,Capital Federal,,11736284.0,658213.95,125.0,125.0,93890272,
house,Capital Federal,Capital Federal,"-34.6434315988,-58.4749152869",95000.0,95000.0,211.0,88.0,1079.5454545454545,
store,Belgrano,Capital Federal,,12581296.0,705605.33,134.0,134.0,93890.26865671642,
apartment,Almagro,Capital Federal,"-34.6088196591,-58.4305307293",83000.0,83000.0,40.0,40.0,2075.0,
apartment,Saavedra,Capital Federal,"-34.5488289399,-58.4755540363",218000.0,218000.0,88.0,67.0,3253.731343283582,1300.0
apartment,Barrio Norte,Capital Federal,,225000.0,225000.0,57.0,48.0,4687.5,
apartment,Almagro,Capital Federal,"-34.6088196591,-58.4305307293",120000.0,120000.0,54.0,48.0,2500.0,
house,Mataderos,Capital Federal,,490000.0,490000.0,314.0,280.0,1750.0,
apartment,Villa Urquiza,Capital Federal,,145000.0,145000.0,79.0,70.0,2071.428571428572,2400.0
apartment,Saavedra,Capital Federal,"-34.5488289399,-58.4755540363",218000.0,218000.0,72.0,64.0,3406.25,1300.0
apartment,Villa del Parque,Capital Federal,"-34.6151330604,-58.4967496683",103000.0,103000.0,45.0,42.0,2452.3809523809523,
apartment,Mataderos,Capital Federal,,84000.0,84000.0,40.0,,,1400.0
apartment,Palermo Hollywood,Capital Federal,,133000.0,133000.0,40.0,36.0,3694.444444444444,2315.0
apartment,Balvanera,Capital Federal,"-34.6146752436,-58.4040942185",105000.0,105000.0,54.0,54.0,1944.4444444444448,1500.0
apartment,Almagro,Capital Federal,"-34.61774019,-58.4214390154",90900.0,90900.0,54.0,47.0,1934.0425531914893,1100.0
store,Colegiales,Capital Federal,,420000.0,420000.0,200.0,,,
apartment,Recoleta,Capital Federal,,240000.0,240000.0,91.0,83.0,2891.566265060241,2600.0
apartment,Villa Luro,Capital Federal,"-34.6433044644,-58.5037927528",156500.0,156500.0,65.0,53.0,2952.830188679245,
apartment,Caballito,Capital Federal,,100268.0,100268.0,37.0,37.0,2709.945945945946,
apartment,Congreso,Capital Federal,,118500.0,118500.0,66.0,56.0,2116.0714285714284,3646.0
apartment,Belgrano,Capital Federal,,395000.0,395000.0,142.0,130.0,3038.4615384615386,6500.0
apartment,Villa Luro,Capital Federal,"-34.6433044644,-58.5037927528",156500.0,156500.0,65.0,53.0,2952.830188679245,
apartment,Caballito,Capital Federal,,126826.0,126826.0,47.0,47.0,2698.4255319148942,
apartment,Barrio Norte,Capital Federal,"-34.5994470169,-58.3881962877",230000.0,230000.0,95.0,87.0,2643.67816091954,4400.0
apartment,Capital Federal,Capital Federal,,61060.0,61060.0,35.0,31.0,1969.6774193548388,
apartment,Liniers,Capital Federal,,65000.0,65000.0,34.0,30.0,2166.6666666666665,
apartment,Recoleta,Capital Federal,"-34.5959369022,-58.393204602",350000.0,350000.0,128.0,120.0,2916.666666666666,5000.0
apartment,Villa Lugano,Capital Federal,"-34.6784946475,-58.4521358226",120200.0,120200.0,132.0,120.0,1001.6666666666664,1300.0
apartment,Recoleta,Capital Federal,"-34.5945094238,-58.402476056",225000.0,225000.0,84.0,76.0,2960.5263157894733,3400.0
PH,Mataderos,Capital Federal,"-34.6557136566,-58.5149754381",82000.0,82000.0,97.0,42.0,1952.3809523809525,
